set,group,exam,instance,NC,RF,RS,model,heuristic,config,dominance,solved,makespan,time,expand_number,generated_number,depth,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned,run_date,machine,source_file
j30,13,10,j3013_10,1.5,1.0,0.2,TT,CP,base,False,False,,300.0,2988287,22016538,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,1,j3014_1,1.5,1.0,0.5,TT,CP,base,False,False,,300.001,4963815,18149080,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,2,j3014_2,1.5,1.0,0.5,TT,CP,base,False,False,,762.628,3703433,19085703,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,3,j3014_3,1.5,1.0,0.5,TT,CP,base,False,True,58,115.269,4064433,20544914,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,4,j3014_4,1.5,1.0,0.5,TT,CP,base,False,False,,300.0,3968616,22084407,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,5,j3014_5,1.5,1.0,0.5,TT,CP,base,False,True,52,0.373939,11181,73910,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,6,j3014_6,1.5,1.0,0.5,TT,CP,base,False,True,35,0.863199,29798,187513,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,7,j3014_7,1.5,1.0,0.5,TT,CP,base,False,False,,300.0,4269598,22259238,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,8,j3014_8,1.5,1.0,0.5,TT,CP,base,False,True,54,0.00903608,316,1751,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,9,j3014_9,1.5,1.0,0.5,TT,CP,base,False,False,,315.325,3386586,19985622,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,14,10,j3014_10,1.5,1.0,0.5,TT,CP,base,False,True,61,20.0338,1149544,4932694,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,1,j3015_1,1.5,1.0,0.7,TT,CP,base,False,True,46,0.11973,4850,26133,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,2,j3015_2,1.5,1.0,0.7,TT,CP,base,False,True,47,0.0448828,1348,9791,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,3,j3015_3,1.5,1.0,0.7,TT,CP,base,False,True,48,0.299693,21787,88760,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,4,j3015_4,1.5,1.0,0.7,TT,CP,base,False,True,48,0.393637,17181,86515,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,5,j3015_5,1.5,1.0,0.7,TT,CP,base,False,False,,958.848,1071649,4748641,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,6,j3015_6,1.5,1.0,0.7,TT,CP,base,False,True,67,0.00288712,107,519,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,7,j3015_7,1.5,1.0,0.7,TT,CP,base,False,True,47,0.000780417,34,135,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,8,j3015_8,1.5,1.0,0.7,TT,CP,base,False,False,,354.513,5276621,20080397,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,9,j3015_9,1.5,1.0,0.7,TT,CP,base,False,True,54,0.0102267,179,957,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,15,10,j3015_10,1.5,1.0,0.7,TT,CP,base,False,True,65,0.0480756,1762,9044,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,1,j3016_1,1.5,1.0,1.0,TT,CP,base,False,True,51,0.420239,16019,73713,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,2,j3016_2,1.5,1.0,1.0,TT,CP,base,False,True,48,0.00539804,222,1159,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,3,j3016_3,1.5,1.0,1.0,TT,CP,base,False,True,36,0.00312346,110,576,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,4,j3016_4,1.5,1.0,1.0,TT,CP,base,False,True,47,0.00285396,106,569,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,5,j3016_5,1.5,1.0,1.0,TT,CP,base,False,True,51,0.0575379,2616,12802,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,6,j3016_6,1.5,1.0,1.0,TT,CP,base,False,True,51,0.0130777,329,2524,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,7,j3016_7,1.5,1.0,1.0,TT,CP,base,False,True,34,0.00778479,312,1678,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,8,j3016_8,1.5,1.0,1.0,TT,CP,base,False,True,44,0.00897521,298,1841,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,9,j3016_9,1.5,1.0,1.0,TT,CP,base,False,True,44,0.00339917,196,765,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,16,10,j3016_10,1.5,1.0,1.0,TT,CP,base,False,True,51,51.319,1236773,6014226,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,1,j3017_1,1.8,0.25,0.2,TT,CP,base,False,False,,937.844,1750471,8105626,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,2,j3017_2,1.8,0.25,0.2,TT,CP,base,False,True,68,1.60094,127319,503023,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,3,j3017_3,1.8,0.25,0.2,TT,CP,base,False,True,60,0.00124217,66,263,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,4,j3017_4,1.8,0.25,0.2,TT,CP,base,False,True,49,0.185846,9915,56181,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,5,j3017_5,1.8,0.25,0.2,TT,CP,base,False,True,47,0.904155,63454,286086,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,6,j3017_6,1.8,0.25,0.2,TT,CP,base,False,True,63,0.00104004,50,218,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,7,j3017_7,1.8,0.25,0.2,TT,CP,base,False,True,57,0.23054,12000,66775,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,8,j3017_8,1.8,0.25,0.2,TT,CP,base,False,True,61,0.073489,5358,21146,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,9,j3017_9,1.8,0.25,0.2,TT,CP,base,False,True,48,0.447204,32093,139439,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,17,10,j3017_10,1.8,0.25,0.2,TT,CP,base,False,True,66,0.00138196,79,317,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,1,j3018_1,1.8,0.25,0.5,TT,CP,base,False,True,53,0.0928651,6038,30184,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,2,j3018_2,1.8,0.25,0.5,TT,CP,base,False,True,55,0.0565818,3451,18081,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,3,j3018_3,1.8,0.25,0.5,TT,CP,base,False,True,56,0.0184158,1463,6147,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,4,j3018_4,1.8,0.25,0.5,TT,CP,base,False,True,70,0.0145858,987,4178,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,5,j3018_5,1.8,0.25,0.5,TT,CP,base,False,True,52,0.152281,11440,50602,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,6,j3018_6,1.8,0.25,0.5,TT,CP,base,False,True,62,3.57523,370282,1279019,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,7,j3018_7,1.8,0.25,0.5,TT,CP,base,False,True,48,0.0476285,3349,15407,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,8,j3018_8,1.8,0.25,0.5,TT,CP,base,False,True,52,0.052451,5903,22833,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,9,j3018_9,1.8,0.25,0.5,TT,CP,base,False,True,47,0.00386433,221,1063,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,18,10,j3018_10,1.8,0.25,0.5,TT,CP,base,False,True,49,2.76993,222655,1019887,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,1,j3019_1,1.8,0.25,0.7,TT,CP,base,False,True,40,0.11182,7799,38122,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,2,j3019_2,1.8,0.25,0.7,TT,CP,base,False,True,58,0.000893292,49,181,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,3,j3019_3,1.8,0.25,0.7,TT,CP,base,False,True,83,0.00120688,72,310,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,4,j3019_4,1.8,0.25,0.7,TT,CP,base,False,True,39,0.000933833,41,209,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,5,j3019_5,1.8,0.25,0.7,TT,CP,base,False,True,48,0.0188725,1026,5562,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,6,j3019_6,1.8,0.25,0.7,TT,CP,base,False,True,49,0.345415,31822,128268,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,7,j3019_7,1.8,0.25,0.7,TT,CP,base,False,True,57,0.449467,64302,190743,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,8,j3019_8,1.8,0.25,0.7,TT,CP,base,False,True,55,0.00287496,205,863,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,9,j3019_9,1.8,0.25,0.7,TT,CP,base,False,True,38,0.0172733,1057,5637,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,19,10,j3019_10,1.8,0.25,0.7,TT,CP,base,False,True,47,0.390955,31867,149496,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,1,j3020_1,1.8,0.25,1.0,TT,CP,base,False,True,57,0.00254367,157,686,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,2,j3020_2,1.8,0.25,1.0,TT,CP,base,False,True,70,0.00124133,73,275,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,3,j3020_3,1.8,0.25,1.0,TT,CP,base,False,True,49,0.00141058,83,378,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,4,j3020_4,1.8,0.25,1.0,TT,CP,base,False,True,43,0.00126296,57,295,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,5,j3020_5,1.8,0.25,1.0,TT,CP,base,False,True,61,0.000553333,38,124,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,6,j3020_6,1.8,0.25,1.0,TT,CP,base,False,True,51,0.00156021,71,358,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,7,j3020_7,1.8,0.25,1.0,TT,CP,base,False,True,42,0.00171587,114,468,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,8,j3020_8,1.8,0.25,1.0,TT,CP,base,False,True,51,0.00213133,143,619,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,9,j3020_9,1.8,0.25,1.0,TT,CP,base,False,True,41,0.00269546,122,671,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,20,10,j3020_10,1.8,0.25,1.0,TT,CP,base,False,True,37,0.00288021,139,662,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,1,j3021_1,1.8,0.5,0.2,TT,CP,base,False,False,,952.157,3589812,13697327,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,2,j3021_2,1.8,0.5,0.2,TT,CP,base,False,True,59,22.6139,1398587,5868448,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,3,j3021_3,1.8,0.5,0.2,TT,CP,base,False,False,,558.079,931046,4040395,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,4,j3021_4,1.8,0.5,0.2,TT,CP,base,False,False,,960.798,2708219,10523141,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,5,j3021_5,1.8,0.5,0.2,TT,CP,base,False,True,55,8.78376,424957,2092306,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,6,j3021_6,1.8,0.5,0.2,TT,CP,base,False,False,,1013.8,1635921,8081223,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,7,j3021_7,1.8,0.5,0.2,TT,CP,base,False,True,65,21.291,1050568,4854794,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,8,j3021_8,1.8,0.5,0.2,TT,CP,base,False,False,,984.578,1785089,8329406,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,9,j3021_9,1.8,0.5,0.2,TT,CP,base,False,False,,1008.46,2256804,10983338,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,21,10,j3021_10,1.8,0.5,0.2,TT,CP,base,False,False,,969.972,2550251,10114822,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,1,j3022_1,1.8,0.5,0.5,TT,CP,base,False,True,42,0.0136585,908,3947,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,2,j3022_2,1.8,0.5,0.5,TT,CP,base,False,True,45,0.139932,8964,38194,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,3,j3022_3,1.8,0.5,0.5,TT,CP,base,False,False,,1059.66,3585638,12722559,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,4,j3022_4,1.8,0.5,0.5,TT,CP,base,False,True,42,0.244433,16198,78302,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,5,j3022_5,1.8,0.5,0.5,TT,CP,base,False,False,,1169.09,3295245,15344141,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,6,j3022_6,1.8,0.5,0.5,TT,CP,base,False,True,52,12.9314,693833,3317393,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,7,j3022_7,1.8,0.5,0.5,TT,CP,base,False,True,60,7.88591,463169,2014477,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,8,j3022_8,1.8,0.5,0.5,TT,CP,base,False,False,,1045.39,2959882,13880546,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,9,j3022_9,1.8,0.5,0.5,TT,CP,base,False,True,76,0.00244696,125,507,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,22,10,j3022_10,1.8,0.5,0.5,TT,CP,base,False,True,55,18.3453,1433511,6110674,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,1,j3023_1,1.8,0.5,0.7,TT,CP,base,False,True,63,0.00115933,76,250,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,2,j3023_2,1.8,0.5,0.7,TT,CP,base,False,True,53,0.00218292,134,550,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,3,j3023_3,1.8,0.5,0.7,TT,CP,base,False,True,46,0.00146638,74,320,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,4,j3023_4,1.8,0.5,0.7,TT,CP,base,False,True,65,0.0386012,2012,9698,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,5,j3023_5,1.8,0.5,0.7,TT,CP,base,False,True,52,2.66449,121589,642202,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,6,j3023_6,1.8,0.5,0.7,TT,CP,base,False,True,48,0.844436,96650,302589,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,7,j3023_7,1.8,0.5,0.7,TT,CP,base,False,True,60,0.72344,41461,194584,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,8,j3023_8,1.8,0.5,0.7,TT,CP,base,False,True,48,0.00867475,632,2608,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,9,j3023_9,1.8,0.5,0.7,TT,CP,base,False,True,63,0.553898,32039,142338,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,23,10,j3023_10,1.8,0.5,0.7,TT,CP,base,False,True,61,0.00176371,126,436,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,1,j3024_1,1.8,0.5,1.0,TT,CP,base,False,True,53,0.00239288,174,632,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,2,j3024_2,1.8,0.5,1.0,TT,CP,base,False,True,58,0.004224,184,969,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,3,j3024_3,1.8,0.5,1.0,TT,CP,base,False,True,69,0.00120721,64,257,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,4,j3024_4,1.8,0.5,1.0,TT,CP,base,False,True,53,0.00101929,55,218,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,5,j3024_5,1.8,0.5,1.0,TT,CP,base,False,True,51,0.00123829,67,245,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,6,j3024_6,1.8,0.5,1.0,TT,CP,base,False,True,56,0.00316279,169,819,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,7,j3024_7,1.8,0.5,1.0,TT,CP,base,False,True,44,0.0252117,1676,6978,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,8,j3024_8,1.8,0.5,1.0,TT,CP,base,False,True,38,0.00206117,86,463,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,9,j3024_9,1.8,0.5,1.0,TT,CP,base,False,True,43,0.00232363,102,561,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,24,10,j3024_10,1.8,0.5,1.0,TT,CP,base,False,True,53,0.000986708,51,213,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,1,j3025_1,1.8,0.75,0.2,TT,CP,base,False,False,,995.95,474830,2596529,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,2,j3025_2,1.8,0.75,0.2,TT,CP,base,False,False,,1147.01,3015697,13924675,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,3,j3025_3,1.8,0.75,0.2,TT,CP,base,False,False,,300.0,1535722,8283092,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,4,j3025_4,1.8,0.75,0.2,TT,CP,base,False,False,,986.653,1522741,7586605,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,5,j3025_5,1.8,0.75,0.2,TT,CP,base,False,False,,1039.76,1726335,8904657,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,6,j3025_6,1.8,0.75,0.2,TT,CP,base,False,False,,957.137,2167234,11486409,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,7,j3025_7,1.8,0.75,0.2,TT,CP,base,False,False,,1128.28,3184346,14969662,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,8,j3025_8,1.8,0.75,0.2,TT,CP,base,False,False,,1004.58,1251922,6918399,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,9,j3025_9,1.8,0.75,0.2,TT,CP,base,False,False,,1055.06,2479446,9891357,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,25,10,j3025_10,1.8,0.75,0.2,TT,CP,base,False,False,,1225.26,3160381,16690267,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,1,j3026_1,1.8,0.75,0.5,TT,CP,base,False,True,59,0.891703,72298,254494,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,2,j3026_2,1.8,0.75,0.5,TT,CP,base,False,True,40,0.000800375,44,170,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,3,j3026_3,1.8,0.75,0.5,TT,CP,base,False,True,58,0.00134233,71,312,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,4,j3026_4,1.8,0.75,0.5,TT,CP,base,False,True,62,0.00193808,81,388,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,5,j3026_5,1.8,0.75,0.5,TT,CP,base,False,False,,300.001,7642069,22490040,,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,6,j3026_6,1.8,0.75,0.5,TT,CP,base,False,True,53,0.397895,18615,88334,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,7,j3026_7,1.8,0.75,0.5,TT,CP,base,False,True,56,0.00608967,265,1278,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,8,j3026_8,1.8,0.75,0.5,TT,CP,base,False,True,66,0.837801,46449,188248,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,9,j3026_9,1.8,0.75,0.5,TT,CP,base,False,True,43,0.82269,38282,193761,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,26,10,j3026_10,1.8,0.75,0.5,TT,CP,base,False,True,49,6.04377,255207,1411848,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
j30,27,1,j3027_1,1.8,0.75,0.7,TT,CP,base,False,True,43,0.0037655,168,843,33,,,,,2026-02-01,laptop,data/real_data/2026-02-01_j30_g1-48_e1-10_tt_cp_dp.csv
