group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
23,7,0.00108263,True,60,292,771,33,TT2,j30,LBCS_DP,127,32,162,319
23,8,0.00503317,True,48,1249,4345,33,TT2,j30,LBCS_DP,379,0,2010,1095
23,9,0.00303454,True,63,618,1805,33,TT2,j30,LBCS_DP,515,50,246,1023
23,10,0.000195125,True,61,37,102,33,TT2,j30,LBCS_DP,0,0,20,33
24,1,0.000144708,True,53,33,84,33,TT2,j30,LBCS_DP,0,0,11,39
24,2,0.000388417,True,58,120,277,33,TT2,j30,LBCS_DP,10,0,80,203
24,3,0.000211417,True,69,41,118,33,TT2,j30,LBCS_DP,0,0,37,37
24,4,0.000168167,True,53,33,107,33,TT2,j30,LBCS_DP,0,0,12,31
24,5,0.00104675,True,51,183,626,33,TT2,j30,LBCS_DP,66,0,257,274
24,6,0.000155916,True,56,33,92,33,TT2,j30,LBCS_DP,0,0,2,45
24,7,0.000825041,True,44,221,604,33,TT2,j30,LBCS_DP,37,0,226,239
24,8,0.000172375,True,38,33,90,33,TT2,j30,LBCS_DP,0,0,23,60
24,9,0.000187708,True,43,33,101,33,TT2,j30,LBCS_DP,0,0,36,36
24,10,0.000167541,True,53,34,87,33,TT2,j30,LBCS_DP,0,0,18,51
25,1,0.288469,True,93,65585,219277,33,TT2,j30,LBCS_DP,91505,6600,0,59662
25,2,0.035923,True,75,9930,28780,33,TT2,j30,LBCS_DP,8368,871,0,7893
25,3,0.271987,True,76,57926,189893,33,TT2,j30,LBCS_DP,71649,6006,0,55418
25,4,0.0990131,True,81,25287,80337,33,TT2,j30,LBCS_DP,22417,2262,0,28587
25,5,0.0558654,True,72,14327,40781,33,TT2,j30,LBCS_DP,12670,1093,5,15367
25,6,0.142315,True,58,27987,94594,33,TT2,j30,LBCS_DP,34439,2644,69,23763
25,7,0.0562556,True,95,15241,41817,33,TT2,j30,LBCS_DP,14793,1826,0,14788
25,8,0.0620527,True,69,14547,47139,33,TT2,j30,LBCS_DP,15558,909,1,19528
25,9,0.0113823,True,84,3577,9187,33,TT2,j30,LBCS_DP,2814,278,0,3117
25,10,0.108781,True,58,23231,71298,33,TT2,j30,LBCS_DP,21138,3572,512,24753
26,1,0.0073635,True,59,1444,4815,33,TT2,j30,LBCS_DP,255,0,2490,1820
26,2,0.000317,True,40,53,197,33,TT2,j30,LBCS_DP,0,0,56,44
26,3,0.00167017,True,58,396,1257,33,TT2,j30,LBCS_DP,66,0,541,420
26,4,0.000202875,True,62,35,103,33,TT2,j30,LBCS_DP,0,0,14,45
26,5,0.00946167,True,74,2987,6894,33,TT2,j30,LBCS_DP,2262,614,59,2683
26,6,0.00478446,True,53,784,2569,33,TT2,j30,LBCS_DP,436,26,451,961
26,7,0.000363,True,56,50,171,33,TT2,j30,LBCS_DP,0,0,67,69
26,8,0.00556267,True,66,1130,3253,33,TT2,j30,LBCS_DP,923,82,226,1329
26,9,0.0281309,True,43,4994,16064,33,TT2,j30,LBCS_DP,1944,620,188,6973
26,10,0.0568268,True,49,10666,37229,33,TT2,j30,LBCS_DP,8095,1927,2798,11483
27,1,0.000344166,True,43,48,138,33,TT2,j30,LBCS_DP,0,0,29,72
27,2,0.000233333,True,58,35,109,33,TT2,j30,LBCS_DP,0,0,24,35
27,3,0.000295916,True,60,42,138,33,TT2,j30,LBCS_DP,0,0,36,35
27,4,0.000264083,True,64,62,138,33,TT2,j30,LBCS_DP,0,0,33,56
27,5,0.000387708,True,49,72,219,33,TT2,j30,LBCS_DP,0,0,100,59
27,6,0.000738084,True,59,116,391,33,TT2,j30,LBCS_DP,6,0,157,137
27,7,0.0254913,True,49,5992,17292,33,TT2,j30,LBCS_DP,2316,1677,2520,4040
27,8,0.000214791,True,66,36,91,33,TT2,j30,LBCS_DP,0,0,19,46
27,9,0.0002805,True,55,72,186,33,TT2,j30,LBCS_DP,1,0,51,58
27,10,0.000192875,True,62,33,112,33,TT2,j30,LBCS_DP,0,0,17,28
28,1,0.000145208,True,69,33,80,33,TT2,j30,LBCS_DP,0,0,1,45
28,2,0.000253459,True,57,33,121,33,TT2,j30,LBCS_DP,0,0,22,30
28,3,0.00381804,True,40,1063,3248,33,TT2,j30,LBCS_DP,334,0,789,837
28,4,0.000174458,True,49,33,96,33,TT2,j30,LBCS_DP,0,0,17,33
28,5,0.000147375,True,73,33,73,33,TT2,j30,LBCS_DP,0,0,8,42
28,6,0.000855,True,55,271,639,33,TT2,j30,LBCS_DP,17,0,116,345
28,7,0.000158667,True,48,33,93,33,TT2,j30,LBCS_DP,0,0,11,34
28,8,0.000154042,True,53,33,87,33,TT2,j30,LBCS_DP,0,0,14,56
28,9,0.000796292,True,62,159,523,33,TT2,j30,LBCS_DP,33,0,208,81
28,10,0.000189541,True,59,36,106,33,TT2,j30,LBCS_DP,1,0,23,39
29,1,0.351294,True,85,63101,234174,33,TT2,j30,LBCS_DP,62033,6189,5094,47114
29,2,0.261946,True,90,55417,172559,33,TT2,j30,LBCS_DP,53383,6196,0,66439
29,3,0.265574,True,78,58367,193616,33,TT2,j30,LBCS_DP,40462,4216,6,71001
29,4,0.0917769,True,103,24273,70639,33,TT2,j30,LBCS_DP,12686,2136,6,17063
29,5,0.11862,True,98,28217,94774,33,TT2,j30,LBCS_DP,27388,2077,0,19535
29,6,0.268845,True,92,57262,187027,33,TT2,j30,LBCS_DP,58944,5791,0,28903
29,7,0.13662,True,73,32621,96337,33,TT2,j30,LBCS_DP,29829,3362,16,24431
29,8,2.03153,True,80,282918,1149930,33,TT2,j30,LBCS_DP,450381,29518,0,189238
29,9,0.22298,True,97,51524,166140,33,TT2,j30,LBCS_DP,50221,6599,0,30439
29,10,0.0160376,True,76,4818,13001,33,TT2,j30,LBCS_DP,3008,407,0,3502
30,1,0.118677,True,47,20599,62707,33,TT2,j30,LBCS_DP,16984,1484,70,24100
30,2,0.113898,True,68,23202,65419,33,TT2,j30,LBCS_DP,14604,4130,12,17721
30,3,0.0500341,True,55,9138,30081,33,TT2,j30,LBCS_DP,7514,824,102,8242
30,4,0.0325452,True,53,6022,18427,33,TT2,j30,LBCS_DP,4916,675,172,4608
30,5,0.0768907,True,54,13251,37864,33,TT2,j30,LBCS_DP,6926,2539,1004,12224
30,6,0.0212215,True,62,5086,12697,33,TT2,j30,LBCS_DP,4079,746,0,5113
