group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
28,1,5.30134,True,80,69296,313511,93,TT,j90,LBMAX_DP,24917,576735,0,0
28,2,42.482,True,76,531986,2609893,93,TT,j90,LBMAX_DP,456279,4293998,103,0
28,3,300,False,0,6976562,18726115,0,TT,j90,LBMAX_DP,2508215,58233695,0,0
28,4,300,False,0,1538043,7526265,0,TT,j90,LBMAX_DP,675864,5968981,15052,10
28,5,49.4088,True,88,587224,2754980,93,TT,j90,LBMAX_DP,248030,4697654,216,0
28,6,23.3506,True,102,476425,1203986,93,TT,j90,LBMAX_DP,333520,3413266,0,0
28,7,35.7143,True,97,557424,2061322,93,TT,j90,LBMAX_DP,233263,4893753,224,0
28,8,300.65,False,0,10842054,16777216,0,TT,j90,LBMAX_DP,4872804,105863377,0,0
28,9,301.846,False,0,11072890,16777217,0,TT,j90,LBMAX_DP,2466200,80131745,0,0
28,10,302.032,False,0,4733258,16777217,0,TT,j90,LBMAX_DP,4775534,46619007,0,0
29,1,300,False,0,1059728,14369046,0,TT,j90,LBMAX_DP,603569,275969,76148,0
29,2,300.004,False,0,625541,7537899,0,TT,j90,LBMAX_DP,278233,176590,7526,0
29,3,300,False,0,981439,11201095,0,TT,j90,LBMAX_DP,554129,470280,23049,0
29,4,300,False,0,995314,10572573,0,TT,j90,LBMAX_DP,700919,410187,18939,0
29,5,300,False,0,1158142,12586551,0,TT,j90,LBMAX_DP,779146,494060,17295,0
29,6,300,False,0,650656,7601097,0,TT,j90,LBMAX_DP,306197,231906,11169,0
