group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
23,6,0.00890851,True,48,348,1218,33,TT,j30,LBIP0_DP,0,0,0,0
23,7,0.0360273,True,60,2055,9194,33,TT,j30,LBIP0_DP,0,0,0,0
23,8,0.00257002,True,48,117,455,33,TT,j30,LBIP0_DP,0,0,0,0
23,9,0.00527941,True,63,195,837,33,TT,j30,LBIP0_DP,0,0,0,0
23,10,0.00773491,True,61,232,854,33,TT,j30,LBIP0_DP,0,0,0,0
24,1,0.00110081,True,53,33,118,33,TT,j30,LBIP0_DP,0,0,0,0
24,2,0.00127906,True,58,33,142,33,TT,j30,LBIP0_DP,0,0,0,0
24,3,0.000810659,True,69,33,134,33,TT,j30,LBIP0_DP,0,0,0,0
24,4,0.00210129,True,53,34,141,33,TT,j30,LBIP0_DP,0,0,0,0
24,5,0.000964037,True,51,33,137,33,TT,j30,LBIP0_DP,0,0,0,0
24,6,0.000821517,True,56,33,143,33,TT,j30,LBIP0_DP,0,0,0,0
24,7,0.0067211,True,44,444,1735,33,TT,j30,LBIP0_DP,0,0,0,0
24,8,0.00411669,True,38,33,155,33,TT,j30,LBIP0_DP,0,0,0,0
24,9,0.000983568,True,43,33,139,33,TT,j30,LBIP0_DP,0,0,0,0
24,10,0.0014421,True,53,33,143,33,TT,j30,LBIP0_DP,0,0,0,0
25,1,300,False,0,10704622,54650107,0,TT,j30,LBIP0_DP,0,0,0,0
25,2,300,False,0,11835979,54472388,0,TT,j30,LBIP0_DP,0,0,0,0
25,3,300,False,0,10224344,54680392,0,TT,j30,LBIP0_DP,0,0,0,0
25,4,301.822,False,0,12282332,59188874,0,TT,j30,LBIP0_DP,0,0,0,0
25,5,300,False,0,12262265,60216318,0,TT,j30,LBIP0_DP,0,0,0,0
25,6,300,False,0,12086568,59668511,0,TT,j30,LBIP0_DP,0,0,0,0
25,7,300,False,0,13727036,62413573,0,TT,j30,LBIP0_DP,0,0,0,0
25,8,300,False,0,11614363,58977387,0,TT,j30,LBIP0_DP,0,0,0,0
25,9,300,False,0,17483562,68946941,0,TT,j30,LBIP0_DP,0,0,0,0
25,10,300,False,0,13129707,63545876,0,TT,j30,LBIP0_DP,0,0,0,0
26,1,3.22637,True,59,255708,911188,33,TT,j30,LBIP0_DP,0,0,0,0
26,2,0.00191637,True,40,35,133,33,TT,j30,LBIP0_DP,0,0,0,0
