group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
14,9,300,False,0,609601,4640503,0,TT,j60,LBCS_DP,309046,306147,25641,1
14,10,300,False,0,499098,4055531,0,TT,j60,LBCS_DP,216596,152817,856,0
15,1,0.395189,True,84,3733,30876,63,TT,j60,LBCS_DP,1640,2970,0,0
15,2,300.002,False,0,381191,1846764,0,TT,j60,LBCS_DP,134360,239136,80543,32
15,3,300,False,0,650344,3192960,0,TT,j60,LBCS_DP,251008,1209239,2296,3
15,4,12.4941,True,75,100423,721258,63,TT,j60,LBCS_DP,118595,86316,741,0
15,5,0.142733,True,70,2584,9539,63,TT,j60,LBCS_DP,2314,16493,0,0
15,6,300,False,0,689451,3972620,0,TT,j60,LBCS_DP,373995,460139,57150,13
15,7,300,False,0,756573,6876349,0,TT,j60,LBCS_DP,454229,372808,66348,1123
15,8,300.001,False,0,572482,3000682,0,TT,j60,LBCS_DP,332714,556361,3526,0
15,9,8.25716,True,72,84007,486697,63,TT,j60,LBCS_DP,88751,432614,6674,0
15,10,247.737,True,61,489141,4089078,63,TT,j60,LBCS_DP,484720,291059,4439,87
16,1,0.0995372,True,64,1465,6691,63,TT,j60,LBCS_DP,833,6338,0,0
16,2,5.43445,True,64,96964,338917,63,TT,j60,LBCS_DP,42593,605418,0,0
16,3,0.650115,True,53,11273,41286,63,TT,j60,LBCS_DP,6515,58234,0,0
16,4,1.23513,True,60,18970,77379,63,TT,j60,LBCS_DP,8758,98727,0,0
16,5,7.39166,True,66,135663,408678,63,TT,j60,LBCS_DP,108233,980843,0,0
16,6,0.0925127,True,66,1277,6595,63,TT,j60,LBCS_DP,936,5024,1,0
16,7,0.73188,True,82,13054,48531,63,TT,j60,LBCS_DP,7323,43908,28,0
16,8,0.727444,True,68,11312,44846,63,TT,j60,LBCS_DP,6517,64013,17,0
16,9,1.40876,True,54,18375,98047,63,TT,j60,LBCS_DP,23943,76072,0,0
16,10,0.5151,True,68,7598,30864,63,TT,j60,LBCS_DP,10881,27306,16,0
17,1,300.112,False,0,4850636,18376821,0,TT,j60,LBCS_DP,2753416,13411588,1599605,2471
17,2,300,False,0,3508633,15883529,0,TT,j60,LBCS_DP,2146920,10811796,609816,1139
17,3,300,False,0,4011878,22105583,0,TT,j60,LBCS_DP,2631091,12628353,2217199,3691
17,4,300,False,0,5537859,20689414,0,TT,j60,LBCS_DP,3367396,20854191,1729060,373
17,5,300,False,0,4175518,16761544,0,TT,j60,LBCS_DP,2506995,10390354,1156621,646490
17,6,300,False,0,3592858,20088710,0,TT,j60,LBCS_DP,2433887,12463259,1782350,200
17,7,41.879,True,83,526603,3152603,63,TT,j60,LBCS_DP,522032,1233757,239606,51084
17,8,300,False,0,3434578,18656648,0,TT,j60,LBCS_DP,2106498,12130012,1397285,20976
17,9,300,False,0,3649840,14986578,0,TT,j60,LBCS_DP,1581872,7459402,1093567,6956
17,10,300,False,0,4246956,22248516,0,TT,j60,LBCS_DP,3645213,14183185,2278717,390192
18,1,300,False,0,8066735,21424923,0,TT,j60,LBCS_DP,3296008,33255051,1519916,1518
18,2,166.93,True,69,2904993,11378034,63,TT,j60,LBCS_DP,1488636,9389532,1375697,7612
18,3,0.632401,True,77,10771,47758,63,TT,j60,LBCS_DP,5735,52533,62,0
18,4,0.142532,True,71,1701,10922,63,TT,j60,LBCS_DP,1311,4106,2,0
18,5,300,False,0,5907918,19256062,0,TT,j60,LBCS_DP,3036388,29023630,437834,0
18,6,1.63173,True,61,50357,132493,63,TT,j60,LBCS_DP,48052,217889,3111,0
18,7,300.001,False,0,3534938,8900214,0,TT,j60,LBCS_DP,1719776,10415834,387175,1149
18,8,1.67969,True,78,62133,203237,63,TT,j60,LBCS_DP,50094,132157,7960,0
18,9,0.316958,True,69,4996,25970,63,TT,j60,LBCS_DP,3871,13951,71,0
18,10,3.25997,True,97,58170,239714,63,TT,j60,LBCS_DP,17973,269852,6112,0
19,1,0.173291,True,62,2829,14430,63,TT,j60,LBCS_DP,1207,11487,140,10
19,2,0.0858785,True,83,2351,7780,63,TT,j60,LBCS_DP,1713,6141,58,0
19,3,300,False,0,5792225,20717615,0,TT,j60,LBCS_DP,4104410,31266627,540286,5284
19,4,1.17011,True,67,37576,99354,63,TT,j60,LBCS_DP,17123,177057,2608,0
19,5,0.111805,True,73,3848,10938,63,TT,j60,LBCS_DP,1632,13282,344,0
19,6,5.81404,True,69,224970,610194,63,TT,j60,LBCS_DP,95018,784231,42891,17563
19,7,3.97986,True,60,80506,369325,63,TT,j60,LBCS_DP,57061,268893,10593,0
19,8,300,False,0,11485071,25097762,0,TT,j60,LBCS_DP,5454453,68381615,1296135,168
19,9,1.26984,True,69,17316,88590,63,TT,j60,LBCS_DP,12227,57436,1886,0
19,10,0.0887009,True,78,2595,7923,63,TT,j60,LBCS_DP,1272,7404,116,0
20,1,0.569436,True,60,12992,44679,63,TT,j60,LBCS_DP,7192,58081,90,0
20,2,0.115508,True,78,4049,9270,63,TT,j60,LBCS_DP,1613,16820,217,0
20,3,0.247237,True,69,6705,25092,63,TT,j60,LBCS_DP,2242,24739,72,0
20,4,10.3708,True,86,315457,858884,63,TT,j60,LBCS_DP,134592,1991638,2816,0
20,5,1.39409,True,71,49270,116487,63,TT,j60,LBCS_DP,23017,256097,1038,0
20,6,5.08671,True,97,208142,344468,63,TT,j60,LBCS_DP,59457,1151039,5223,9000
20,7,0.216454,True,74,7228,19914,63,TT,j60,LBCS_DP,3325,27696,128,0
20,8,1.37679,True,65,37206,125130,63,TT,j60,LBCS_DP,12628,213270,339,0
20,9,0.992628,True,74,25090,84785,63,TT,j60,LBCS_DP,11850,128846,474,0
20,10,8.95575,True,70,305321,682535,63,TT,j60,LBCS_DP,127665,1836474,21718,0
21,1,300,False,0,2048516,12011205,0,TT,j60,LBCS_DP,1211953,2391261,1198193,1007
21,2,300,False,0,2339072,17120540,0,TT,j60,LBCS_DP,1569023,2354415,1447401,133291
21,3,300,False,0,1776923,14020037,0,TT,j60,LBCS_DP,1289514,2791990,568995,11483
21,4,300,False,0,2078707,14129869,0,TT,j60,LBCS_DP,1266665,3499456,985595,28780
21,5,300,False,0,1944066,14222440,0,TT,j60,LBCS_DP,1423800,3219099,444463,24547
21,6,300,False,0,2864698,16024789,0,TT,j60,LBCS_DP,2139246,7222978,1242226,70372
21,7,300,False,0,1992614,13979884,0,TT,j60,LBCS_DP,1265809,2886295,912947,2816
21,8,300,False,0,2311423,15358818,0,TT,j60,LBCS_DP,1213189,4634936,742297,119533
21,9,300,False,0,2060897,17847573,0,TT,j60,LBCS_DP,1128847,3688404,946722,670
21,10,300,False,0,2414942,16703729,0,TT,j60,LBCS_DP,2258814,4425900,1202166,32903
22,1,300,False,0,1750213,9760959,0,TT,j60,LBCS_DP,1344994,2908661,218508,4
22,2,0.32456,True,83,3675,25532,63,TT,j60,LBCS_DP,3150,3253,21,0
22,3,10.2368,True,70,113860,878073,63,TT,j60,LBCS_DP,52052,131099,58235,172
22,4,300,False,0,1243516,9760017,0,TT,j60,LBCS_DP,781038,1960296,89243,9421
22,5,300,False,0,1027111,5947579,0,TT,j60,LBCS_DP,576408,1325568,109591,39
22,6,300,False,0,1368237,6086781,0,TT,j60,LBCS_DP,656929,2117551,475799,7
22,7,57.0422,True,69,786503,3017217,63,TT,j60,LBCS_DP,613419,1771660,21551,2
22,8,4.75133,True,59,64377,391628,63,TT,j60,LBCS_DP,40720,144253,2715,0
22,9,0.288846,True,65,3964,23677,63,TT,j60,LBCS_DP,3470,6970,71,0
22,10,300,False,0,1684602,12172823,0,TT,j60,LBCS_DP,906111,3009887,292194,2096
23,1,0.322523,True,75,7383,31053,63,TT,j60,LBCS_DP,2285,20042,122,3
23,2,3.67582,True,69,59357,282385,63,TT,j60,LBCS_DP,31768,133234,2560,0
23,3,0.5367,True,78,10645,45480,63,TT,j60,LBCS_DP,5555,20218,131,0
23,4,0.0653593,True,83,2287,7316,63,TT,j60,LBCS_DP,974,3934,16,0
23,5,31.7241,True,72,314534,1919508,63,TT,j60,LBCS_DP,247022,666584,16467,83
23,6,0.120827,True,81,1340,7863,63,TT,j60,LBCS_DP,1161,1990,27,0
23,7,0.0436736,True,60,860,3614,63,TT,j60,LBCS_DP,1002,1426,24,0
23,8,0.0151389,True,72,274,1217,63,TT,j60,LBCS_DP,178,366,0,0
23,9,0.120664,True,64,3274,12423,63,TT,j60,LBCS_DP,1159,9901,167,0
23,10,0.0789973,True,68,1375,6151,63,TT,j60,LBCS_DP,818,2943,132,0
24,1,0.319258,True,65,5866,24371,63,TT,j60,LBCS_DP,3922,30219,1231,0
24,2,3.01171,True,55,53698,217542,63,TT,j60,LBCS_DP,34909,315862,0,0
24,3,0.0958823,True,67,2590,6688,63,TT,j60,LBCS_DP,2629,11480,5,0
24,4,0.146061,True,78,3365,11120,63,TT,j60,LBCS_DP,546,9204,0,0
24,5,0.570841,True,76,18729,40260,63,TT,j60,LBCS_DP,9769,113358,124,0
24,6,13.1837,True,75,561015,940042,63,TT,j60,LBCS_DP,146372,2664862,16210,0
24,7,2.15442,True,68,50416,186001,63,TT,j60,LBCS_DP,20110,200851,3866,0
24,8,0.0376309,True,81,1431,3700,63,TT,j60,LBCS_DP,1230,4641,0,0
24,9,0.0273862,True,80,713,3093,63,TT,j60,LBCS_DP,283,1304,0,0
24,10,0.0892619,True,66,2125,7505,63,TT,j60,LBCS_DP,1065,8415,0,0
25,1,300,False,0,1550567,11784806,0,TT,j60,LBCS_DP,883193,749223,759919,45402
25,2,300,False,0,1292471,12568439,0,TT,j60,LBCS_DP,878265,1305569,188330,3512
25,3,300.001,False,0,1493261,11955877,0,TT,j60,LBCS_DP,960427,1157882,392395,12639
25,4,300,False,0,1043350,8765706,0,TT,j60,LBCS_DP,555276,756661,550705,3001
25,5,300,False,0,1718642,14608662,0,TT,j60,LBCS_DP,1258576,1800067,1038399,27991
25,6,300.001,False,0,1180868,9605562,0,TT,j60,LBCS_DP,548835,751388,133137,26459
25,7,300,False,0,1523361,12053652,0,TT,j60,LBCS_DP,564564,707076,762233,101673
25,8,300,False,0,1087272,10742516,0,TT,j60,LBCS_DP,664429,483494,346069,2693
25,9,300.001,False,0,1103855,7718814,0,TT,j60,LBCS_DP,417368,1002187,359964,35692
25,10,300,False,0,1197889,10289011,0,TT,j60,LBCS_DP,1007614,646237,159753,18427
26,1,300.001,False,0,598683,2716174,0,TT,j60,LBCS_DP,322230,376287,41486,115
26,2,300,False,0,2022259,13944310,0,TT,j60,LBCS_DP,1060310,2005500,1112904,177589
26,3,300.001,False,0,892320,5732583,0,TT,j60,LBCS_DP,438994,732434,45539,154
26,4,300.005,False,0,468708,2983942,0,TT,j60,LBCS_DP,223956,305048,86830,3
26,5,300,False,0,854880,7185424,0,TT,j60,LBCS_DP,440037,452792,88381,81
26,6,300,False,0,1434580,12381166,0,TT,j60,LBCS_DP,1037352,961111,529444,10
26,7,0.342302,True,72,4682,27791,63,TT,j60,LBCS_DP,1983,4416,8,0
26,8,0.0607365,True,89,678,3581,63,TT,j60,LBCS_DP,447,438,3,0
26,9,300,False,0,1272143,11620385,0,TT,j60,LBCS_DP,681294,1338220,79920,33
26,10,0.0448536,True,85,826,3461,63,TT,j60,LBCS_DP,672,1354,0,0
27,1,0.0934335,True,96,1956,8794,63,TT,j60,LBCS_DP,890,3271,22,0
27,2,0.0373018,True,74,567,2707,63,TT,j60,LBCS_DP,497,989,0,0
27,3,1.30582,True,76,16677,94199,63,TT,j60,LBCS_DP,5108,39284,4909,42
27,4,0.801344,True,60,9716,58288,63,TT,j60,LBCS_DP,7116,19751,66,1
27,5,0.119098,True,78,1829,7288,63,TT,j60,LBCS_DP,999,3931,20,0
27,6,0.13005,True,64,1627,9047,63,TT,j60,LBCS_DP,1774,3583,6,0
27,7,0.145528,True,83,2235,9521,63,TT,j60,LBCS_DP,1197,7814,0,0
