group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
26,5,300,False,0,26393792,74924547,0,TT,j30,CP_DP,0,0,0,0
26,6,0.396558,True,53,18615,88334,33,TT,j30,CP_DP,0,0,0,0
26,7,0.00636093,True,56,265,1278,33,TT,j30,CP_DP,0,0,0,0
26,8,0.934385,True,66,46449,188248,33,TT,j30,CP_DP,0,0,0,0
26,9,0.813698,True,43,38282,193761,33,TT,j30,CP_DP,0,0,0,0
26,10,6.76194,True,49,255207,1411848,33,TT,j30,CP_DP,0,0,0,0
27,1,0.00973184,True,43,168,843,33,TT,j30,CP_DP,0,0,0,0
27,2,0.0100666,True,58,506,2231,33,TT,j30,CP_DP,0,0,0,0
27,3,0.0159979,True,60,942,4059,33,TT,j30,CP_DP,0,0,0,0
27,4,0.000731103,True,64,54,155,33,TT,j30,CP_DP,0,0,0,0
27,5,0.0044125,True,49,238,977,33,TT,j30,CP_DP,0,0,0,0
27,6,0.00104449,True,59,52,200,33,TT,j30,CP_DP,0,0,0,0
27,7,0.239966,True,49,14358,66603,33,TT,j30,CP_DP,0,0,0,0
27,8,0.00113987,True,66,55,215,33,TT,j30,CP_DP,0,0,0,0
27,9,0.00230872,True,55,184,597,33,TT,j30,CP_DP,0,0,0,0
27,10,0.0174826,True,62,733,3505,33,TT,j30,CP_DP,0,0,0,0
28,1,0.000817776,True,69,34,150,33,TT,j30,CP_DP,0,0,0,0
28,2,0.000980977,True,57,56,213,33,TT,j30,CP_DP,0,0,0,0
28,3,0.00834788,True,40,500,2281,33,TT,j30,CP_DP,0,0,0,0
28,4,0.00133139,True,49,110,313,33,TT,j30,CP_DP,0,0,0,0
28,5,0.000966506,True,73,58,187,33,TT,j30,CP_DP,0,0,0,0
28,6,0.000592265,True,55,36,111,33,TT,j30,CP_DP,0,0,0,0
28,7,0.00201367,True,48,123,498,33,TT,j30,CP_DP,0,0,0,0
