group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned
19,9,44.5217,True,121,1036041,7091085,93,TT,j90,LBCS_DP,0,0,0,0
19,10,300,False,0,2891100,30711414,0,TT,j90,LBCS_DP,0,0,0,0
20,1,300,False,0,2832089,35561217,0,TT,j90,LBCS_DP,0,0,0,0
20,2,3.64971,True,76,38799,398269,93,TT,j90,LBCS_DP,0,0,0,0
20,3,10.6675,True,86,115795,1105485,93,TT,j90,LBCS_DP,0,0,0,0
20,4,300,False,0,1934637,23509941,0,TT,j90,LBCS_DP,0,0,0,0
20,5,300,False,0,2672698,32658842,0,TT,j90,LBCS_DP,0,0,0,0
20,6,103.835,True,83,784431,9661095,93,TT,j90,LBCS_DP,0,0,0,0
20,7,300,False,0,5626720,45112818,0,TT,j90,LBCS_DP,0,0,0,0
20,8,13.3238,True,85,165382,1642753,93,TT,j90,LBCS_DP,0,0,0,0
20,9,300,False,0,2101489,30277645,0,TT,j90,LBCS_DP,0,0,0,0
20,10,188.006,True,89,3876604,31557048,93,TT,j90,LBCS_DP,0,0,0,0
21,1,300,False,0,1295694,16292632,0,TT,j90,LBCS_DP,0,0,0,0
21,2,300,False,0,1569849,23687374,0,TT,j90,LBCS_DP,0,0,0,0
21,3,300,False,0,1561308,21159822,0,TT,j90,LBCS_DP,0,0,0,0
21,4,300,False,0,1470337,18984310,0,TT,j90,LBCS_DP,0,0,0,0
21,5,300,False,0,1299834,16238024,0,TT,j90,LBCS_DP,0,0,0,0
21,6,300,False,0,1678540,18597918,0,TT,j90,LBCS_DP,0,0,0,0
21,7,300,False,0,1158128,16497968,0,TT,j90,LBCS_DP,0,0,0,0
21,8,300,False,0,1574924,16832820,0,TT,j90,LBCS_DP,0,0,0,0
21,9,300,False,0,1215850,17163069,0,TT,j90,LBCS_DP,0,0,0,0
21,10,300,False,0,1302356,18119600,0,TT,j90,LBCS_DP,0,0,0,0
22,1,300,False,0,1770290,19875342,0,TT,j90,LBCS_DP,0,0,0,0
22,2,1.55148,True,85,16279,147991,93,TT,j90,LBCS_DP,0,0,0,0
22,3,300,False,0,2240849,24471871,0,TT,j90,LBCS_DP,0,0,0,0
22,4,300,False,0,1159952,16815314,0,TT,j90,LBCS_DP,0,0,0,0
22,5,300,False,0,3784237,36195931,0,TT,j90,LBCS_DP,0,0,0,0
22,6,300,False,0,1668291,21921466,0,TT,j90,LBCS_DP,0,0,0,0
22,7,300,False,0,1438607,18095104,0,TT,j90,LBCS_DP,0,0,0,0
22,8,300,False,0,1178278,18291109,0,TT,j90,LBCS_DP,0,0,0,0
22,9,300,False,0,2304766,27380858,0,TT,j90,LBCS_DP,0,0,0,0
22,10,300,False,0,1771189,22451229,0,TT,j90,LBCS_DP,0,0,0,0
23,1,300,False,0,2460083,22971208,0,TT,j90,LBCS_DP,0,0,0,0
23,2,300,False,0,1460574,20087505,0,TT,j90,LBCS_DP,0,0,0,0
