group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
24,9,0.00583448,True,80,106,636,93,TT2,j90,LBCC_DP,0,0,0,433
24,10,0.00373563,True,89,95,615,93,TT2,j90,LBCC_DP,0,0,0,326
25,1,300,False,0,5253924,31014710,0,TT2,j90,LBCC_DP,10613113,161396,0,20842774
25,2,300,False,0,4033036,25860446,0,TT2,j90,LBCC_DP,6397006,124019,0,19136851
25,3,300,False,0,3610248,24760427,0,TT2,j90,LBCC_DP,4513368,35982,0,15016020
25,4,300,False,0,4189138,26374042,0,TT2,j90,LBCC_DP,6168702,32843,0,20143000
25,5,300,False,0,5117135,34209639,0,TT2,j90,LBCC_DP,7159197,7539,0,26008755
25,6,300,False,0,3426557,24799352,0,TT2,j90,LBCC_DP,4198401,224,0,15548268
25,7,300,False,0,3668850,27788259,0,TT2,j90,LBCC_DP,6246932,10351,0,10914325
25,8,300,False,0,3897578,27092556,0,TT2,j90,LBCC_DP,6775482,124982,0,13841125
25,9,300,False,0,2746397,23572204,0,TT2,j90,LBCC_DP,3375829,16,0,16801795
25,10,300,False,0,3852717,24649946,0,TT2,j90,LBCC_DP,6705156,96169,0,13319468
26,1,0.0260413,True,90,425,2663,93,TT2,j90,LBCC_DP,53,0,0,1821
26,2,300,False,0,3580860,30693957,0,TT2,j90,LBCC_DP,8521869,0,0,14456968
26,3,0.0187261,True,80,297,1702,93,TT2,j90,LBCC_DP,2,0,0,1301
26,4,300.023,False,0,3506158,29812645,0,TT2,j90,LBCC_DP,5703119,0,0,10035629
26,5,300,False,0,3803457,26664581,0,TT2,j90,LBCC_DP,6021854,3,0,24887297
26,6,1.60933,True,108,30094,197434,93,TT2,j90,LBCC_DP,16963,0,0,224660
26,7,300,False,0,6254192,40770434,0,TT2,j90,LBCC_DP,13091079,0,0,30719395
26,8,300,False,0,3178676,29710986,0,TT2,j90,LBCC_DP,6350060,0,0,19389826
26,9,300,False,0,4876765,34239811,0,TT2,j90,LBCC_DP,9786592,0,0,25423870
26,10,0.0043518,True,92,94,540,93,TT2,j90,LBCC_DP,0,0,0,504
27,1,0.00594511,True,96,154,771,93,TT2,j90,LBCC_DP,2,0,0,477
27,2,0.0208223,True,81,257,1918,93,TT2,j90,LBCC_DP,0,0,0,1020
27,3,0.0115191,True,91,186,1095,93,TT2,j90,LBCC_DP,0,0,0,839
27,4,5.23648,True,79,50470,458028,93,TT2,j90,LBCC_DP,62577,0,0,210599
27,5,0.0045039,True,99,98,491,93,TT2,j90,LBCC_DP,0,0,0,333
27,6,0.0274632,True,87,476,2492,93,TT2,j90,LBCC_DP,30,0,0,2383
27,7,0.0393644,True,73,393,3023,93,TT2,j90,LBCC_DP,37,0,0,1726
27,8,0.0644118,True,72,726,5654,93,TT2,j90,LBCC_DP,188,0,0,2114
27,9,0.114449,True,84,2043,12231,93,TT2,j90,LBCC_DP,811,0,0,6951
27,10,0.0130181,True,97,238,1461,93,TT2,j90,LBCC_DP,0,0,0,831
28,1,0.00580098,True,80,117,686,93,TT2,j90,LBCC_DP,0,0,0,520
28,2,0.00454935,True,76,93,519,93,TT2,j90,LBCC_DP,0,0,0,454
28,3,0.00427205,True,86,101,581,93,TT2,j90,LBCC_DP,0,0,0,361
28,4,0.0173104,True,78,261,1797,93,TT2,j90,LBCC_DP,12,0,0,1121
28,5,0.00389433,True,88,95,501,93,TT2,j90,LBCC_DP,0,0,0,404
28,6,0.00394036,True,102,93,503,93,TT2,j90,LBCC_DP,0,0,0,312
28,7,0.0037862,True,97,95,466,93,TT2,j90,LBCC_DP,0,0,0,317
28,8,0.00286775,True,110,93,348,93,TT2,j90,LBCC_DP,0,0,0,321
28,9,0.00300404,True,120,93,462,93,TT2,j90,LBCC_DP,0,0,0,260
28,10,0.0033394,True,68,93,549,93,TT2,j90,LBCC_DP,0,0,0,464
29,1,300,False,0,4006622,27428409,0,TT2,j90,LBCC_DP,4850748,19481,0,15788894
29,2,300,False,0,3423641,27183325,0,TT2,j90,LBCC_DP,3395974,158,0,11295196
29,3,300,False,0,3799249,28173123,0,TT2,j90,LBCC_DP,4864572,9349,0,17454119
29,4,300,False,0,3642902,27397232,0,TT2,j90,LBCC_DP,5233005,15156,0,9741231
29,5,300,False,0,2564849,24487075,0,TT2,j90,LBCC_DP,3956724,5030,0,6161676
29,6,300,False,0,2704656,22771921,0,TT2,j90,LBCC_DP,2875159,66,0,10196307
29,7,300,False,0,3335725,27861360,0,TT2,j90,LBCC_DP,4198416,2603,0,11872607
29,8,300,False,0,3263138,24736208,0,TT2,j90,LBCC_DP,2976644,111,0,12361110
29,9,300,False,0,3664626,26542270,0,TT2,j90,LBCC_DP,3957103,7545,0,12733177
29,10,300,False,0,3513015,27038125,0,TT2,j90,LBCC_DP,2901888,459,0,16341387
30,1,0.00536808,True,102,94,557,93,TT2,j90,LBCC_DP,0,0,0,375
