group,exam,time,finished,makespan,expand_number,generated_number,depth,PetriType,SetType,Heuristic,dominance_pruned,dominance_pop_pruned,ub_pruned,dr4_pruned
12,10,0.000705322,True,79,63,280,63,TT2,j60,LBMAX_DP,0,0,0,181
13,1,300,False,0,10101445,58744121,0,TT2,j60,LBMAX_DP,16174283,225433,0,24532061
13,2,300,False,0,11820917,70229776,0,TT2,j60,LBMAX_DP,15982575,32797,0,38982729
13,3,300,False,0,7627416,70145391,0,TT2,j60,LBMAX_DP,10203016,844,0,22352205
13,4,300,False,0,6953472,56139381,0,TT2,j60,LBMAX_DP,10995600,24007,0,22167956
13,5,300,False,0,8495935,73075015,0,TT2,j60,LBMAX_DP,11203927,943,0,21169080
13,6,300,False,0,10609824,74205409,0,TT2,j60,LBMAX_DP,14875022,14148,0,30612551
13,7,300.235,False,0,7030704,52942376,0,TT2,j60,LBMAX_DP,9667393,39859,0,16132250
13,8,300,False,0,11596100,73907795,0,TT2,j60,LBMAX_DP,19378581,392574,0,32020529
13,9,300,False,0,8740690,58898499,0,TT2,j60,LBMAX_DP,12136643,36156,0,19078008
13,10,300,False,0,8295893,56322063,0,TT2,j60,LBMAX_DP,15196719,27572,0,17766232
14,1,300,False,0,5361732,39816321,0,TT2,j60,LBMAX_DP,6020270,0,0,23342751
14,2,300,False,0,2922116,20911132,0,TT2,j60,LBMAX_DP,4632644,1352,0,7460268
14,3,303.93,False,0,6257496,48252394,0,TT2,j60,LBMAX_DP,9994673,0,0,20522177
14,4,300,False,0,4226458,25460614,0,TT2,j60,LBMAX_DP,6970560,453,0,15782567
14,5,300,False,0,7859717,48453467,0,TT2,j60,LBMAX_DP,12777148,962,0,17165844
14,6,300,False,0,3863190,21314470,0,TT2,j60,LBMAX_DP,7115481,202,0,6566058
14,7,20.5858,True,69,759426,5018775,63,TT2,j60,LBMAX_DP,1112638,3,0,1123222
14,8,0.00080621,True,88,63,291,63,TT2,j60,LBMAX_DP,0,0,0,185
14,9,300,False,0,4575788,33506308,0,TT2,j60,LBMAX_DP,10069600,5,0,9853435
14,10,300,False,0,5380626,35238528,0,TT2,j60,LBMAX_DP,8698646,6218,0,12928799
15,1,0.000650027,True,84,63,245,63,TT2,j60,LBMAX_DP,0,0,0,157
15,2,0.000808511,True,89,66,279,63,TT2,j60,LBMAX_DP,0,0,0,191
15,3,0.00106537,True,72,74,432,63,TT2,j60,LBMAX_DP,0,0,0,255
15,4,0.00108157,True,75,83,402,63,TT2,j60,LBMAX_DP,0,0,0,263
15,5,0.00107898,True,70,75,394,63,TT2,j60,LBMAX_DP,0,0,0,214
15,6,0.00161701,True,76,108,609,63,TT2,j60,LBMAX_DP,0,0,0,321
15,7,300,False,0,2512568,17274760,0,TT2,j60,LBMAX_DP,3966480,0,0,6472817
15,8,0.00155081,True,79,109,622,63,TT2,j60,LBMAX_DP,0,0,0,188
15,9,0.000846374,True,72,64,322,63,TT2,j60,LBMAX_DP,0,0,0,181
15,10,0.00118689,True,61,77,454,63,TT2,j60,LBMAX_DP,0,0,0,189
16,1,0.177944,True,64,9654,53975,63,TT2,j60,LBMAX_DP,6609,0,0,20770
16,2,0.000772668,True,64,63,302,63,TT2,j60,LBMAX_DP,0,0,0,215
16,3,0.000785351,True,53,66,289,63,TT2,j60,LBMAX_DP,0,0,0,285
16,4,0.00069757,True,60,64,251,63,TT2,j60,LBMAX_DP,0,0,0,221
16,5,0.000937405,True,66,65,342,63,TT2,j60,LBMAX_DP,0,0,0,178
16,6,0.00101492,True,66,68,357,63,TT2,j60,LBMAX_DP,0,0,0,217
